@relation moving_squares

@attribute feat_1 numeric
@attribute feat_2 numeric
@attribute target {0,1,2,3}

@data
0.664768,0.005811,3
0.880955,0.032187,0
0.822363,0.012729,1
0.736708,0.049124,2
0.676525,0.02061,3
0.876256,0.01363,0
0.79783,0.010936,1
0.762131,0.027006,2
0.669944,0.020286,3
0.882005,0.023879,0
0.820879,0.016181,1
0.714324,0.016668,2
0.667632,0.015844,3
0.863381,0.047072,0
0.835369,0.035123,1
0.724385,0.047679,2
0.653406,0.023928,3
0.889078,0.000168,0
0.809592,0.043158,1
0.756384,0.016229,2
0.66097,0.036934,3
0.889533,0.033447,0
0.835622,0.014125,1
0.74548,0.023135,2
0.649387,0.022875,3
0.861931,0.023457,0
0.829684,0.036836,1
0.751099,0.032588,2
0.679816,0.012188,3
0.896716,0.045896,0
0.799817,0.039008,1
0.751816,0.020484,2
0.677866,0.022439,3
0.893375,0.047392,0
0.813914,0.001371,1
0.747606,0.023308,2
0.679926,0.031453,3
0.887177,0.047721,0
0.785615,0.034142,1
0.708404,0.002523,2
0.678607,0.044424,3
0.879619,0.004658,0
0.819344,0.01563,1
0.721031,0.017971,2
0.675856,0.0113,3
0.875072,0.025662,0
0.812722,0.024583,1
0.735812,0.04975,2
0.643089,0.009521,3
0.875031,0.00072,0
0.826417,0.002493,1
0.750432,0.041168,2
0.648369,0.040448,3
0.86819,0.024686,0
0.824237,0.032176,1
0.72321,0.035404,2
0.671881,0.00262,3
0.859752,0.001529,0
0.790792,0.018655,1
0.719703,0.033715,2
0.673858,0.040484,3
0.881605,0.033759,0
0.813792,0.015735,1
0.706072,0.00765,2
0.646855,0.028955,3
0.868185,0.045107,0
0.819448,0.00756,1
0.731832,0.044359,2
0.634588,0.032018,3
0.851044,0.031968,0
0.811798,0.002439,1
0.733021,0.013525,2
0.652528,0.046881,3
0.857576,0.014782,0
0.821113,0.004926,1
0.738443,0.020116,2
0.670365,0.033477,3
0.874825,0.003249,0
0.777412,0.0415,1
0.707925,0.03119,2
0.665811,0.024657,3
0.874163,0.020341,0
0.794322,0.037472,1
0.724685,0.017907,2
0.663696,0.017464,3
0.863028,0.021208,0
0.789176,0.000652,1
0.70779,0.030368,2
0.621109,0.015441,3
0.850965,0.019246,0
0.805682,0.022439,1
0.726703,0.01014,2
0.632313,0.014689,3
0.891129,0.009671,0
0.769267,0.027106,1
0.734716,0.011991,2
0.637706,0.015837,3
0.858756,0.003905,0
0.805322,0.03135,1
0.702151,0.030173,2
0.620065,0.014484,3
0.853282,0.010063,0
0.81439,0.039817,1
0.702383,0.038016,2
0.621065,0.036486,3
0.88551,0.017634,0
0.771682,0.009824,1
0.739218,0.026205,2
0.622946,0.027964,3
0.847509,0.013779,0
0.770624,0.039199,1
0.721027,0.011879,2
0.659689,0.033297,3
0.854995,0.039354,0
0.808074,0.011913,1
0.728747,0.038897,2
0.649959,0.03459,3
0.882018,0.005134,0
0.766806,0.01287,1
0.692777,0.035585,2
0.645517,0.016867,3
0.879153,0.024759,0
0.809286,0.002829,1
0.715709,0.038589,2
0.637879,0.025154,3
0.835443,0.033846,0
0.771252,0.03483,1
0.70428,0.001997,2
0.621513,0.014436,3
0.86506,0.015901,0
0.785286,0.000245,1
0.692266,0.00156,2
0.652656,0.03021,3
0.874652,0.020846,0
0.800097,0.042973,1
0.695255,0.009159,2
0.638343,0.014803,3
0.846979,0.044411,0
0.790197,0.007888,1
0.691595,0.014651,2
0.633512,0.022533,3
0.877585,0.01128,0
0.781378,0.004749,1
0.716807,0.033194,2
0.628597,0.010346,3
0.848003,0.014649,0
0.760268,0.028145,1
0.695694,0.007026,2
0.649896,0.001153,3
0.876186,0.012583,0
0.794996,0.045471,1
0.707536,0.031888,2
0.619798,0.049102,3
0.870192,0.01012,0
0.760642,0.022988,1
0.715224,0.036586,2
0.60352,0.028261,3
0.857406,0.033693,0
0.762136,0.012479,1
0.710094,0.03846,2
0.63318,0.048806,3
0.873061,0.008249,0
0.775411,0.045895,1
0.725316,0.030822,2
0.619181,0.023616,3
0.855745,0.045359,0
0.796781,0.014897,1
0.684138,0.005872,2
0.604804,0.038504,3
0.850106,0.036767,0
0.783942,0.047541,1
0.706346,0.036217,2
0.636411,0.040184,3
0.860589,0.018991,0
0.756351,0.023531,1
0.695583,0.017046,2
0.644244,0.035692,3
0.857192,0.048777,0
0.760183,0.029667,1
0.691182,0.036057,2
0.629161,0.049126,3
0.826385,0.03091,0
0.786805,0.035494,1
0.715987,0.034759,2
0.620092,0.013295,3
0.844618,0.003641,0
0.791196,0.049072,1
0.714024,0.00311,2
0.613917,0.008981,3
0.850781,0.014507,0
0.752255,0.03332,1
0.696654,0.014324,2
0.627685,0.035188,3
0.85874,0.031253,0
0.752959,0.011591,1
0.701218,0.010156,2
0.621671,0.008079,3
0.852562,0.002895,0
0.786739,0.010815,1
0.702814,0.030843,2
0.621717,0.01087,3
0.816709,0.046812,0
0.760085,0.016282,1
0.69586,0.000902,2
0.614119,0.005477,3
0.861702,0.049967,0
0.754924,0.013001,1
0.711232,0.0252,2
0.591519,0.031803,3
0.851766,0.015428,0
0.756803,0.02513,1
0.703906,0.010709,2
0.601953,0.001366,3
0.839103,0.02197,0
0.786465,0.04414,1
0.697313,0.014643,2
0.603397,0.034121,3
0.855849,0.045699,0
0.780313,0.015071,1
0.667202,0.0371,2
0.591136,0.023433,3
0.856915,0.000922,0
0.743176,0.044049,1
0.708504,0.033149,2
0.615932,0.026139,3
0.836757,0.021757,0
0.76474,0.042618,1
0.705308,0.003841,2
0.604806,0.000974,3
0.846376,0.015012,0
0.770945,0.033025,1
0.69607,0.012408,2
0.586661,0.005349,3
0.81719,0.022964,0
0.745581,0.000771,1
0.69663,0.012839,2
0.586881,0.047358,3
0.833769,0.022757,0
0.750236,0.00757,1
0.663853,0.007186,2
0.629077,0.008664,3
0.816196,0.045183,0
0.77278,0.032325,1
0.659042,0.030378,2
0.621568,0.035204,3
0.819002,0.013705,0
0.7617,0.047767,1
0.691914,0.009667,2
0.610646,0.031419,3
0.83758,0.046051,0
0.775444,0.042324,1
0.66426,0.046104,2
0.628479,0.041231,3
0.832622,0.01971,0
0.773472,0.043873,1
0.670485,0.009999,2
0.622917,0.036943,3
0.830653,0.034247,0
0.741564,0.047603,1
0.687986,0.045946,2
0.60605,0.041017,3
0.837885,0.039336,0
0.765816,0.042137,1
0.652149,0.01313,2
0.584656,0.035332,3
0.840398,0.047895,0
0.763353,0.040659,1
0.654192,0.034486,2
0.606395,0.000617,3
0.835892,0.045511,0
0.772362,0.004851,1
0.654678,0.042825,2
0.615433,0.032413,3
0.836115,0.034007,0
0.741769,0.000458,1
0.674422,0.026527,2
0.585487,0.046671,3
0.843623,0.041314,0
0.733601,0.025996,1
0.651255,0.039147,2
0.581499,0.005209,3
0.825359,0.030597,0
0.746536,0.037346,1
0.694136,0.000322,2
0.573136,0.016223,3
0.816565,0.005895,0
0.754092,0.035033,1
0.683122,0.01958,2
0.57892,0.035205,3
0.837475,0.006494,0
0.749457,0.041786,1
0.681677,0.03918,2
0.615265,0.009094,3
0.827081,0.032482,0
0.7268,0.007169,1
0.681168,0.027492,2
0.579862,0.036464,3
0.839683,0.010864,0
0.720932,0.039756,1
0.642137,0.041451,2
0.572494,0.020498,3
0.802716,0.000377,0
0.735934,0.026136,1
0.666172,0.022484,2
0.614981,0.006904,3
0.829506,0.027929,0
0.756894,0.024435,1
0.670098,0.030663,2
0.57779,0.022852,3
0.816225,0.047607,0
0.761678,0.003429,1
0.660671,0.001674,2
0.581805,0.02088,3
0.831457,0.048506,0
0.723702,0.027868,1
0.663129,0.004673,2
0.567922,0.031628,3
0.823334,0.01692,0
0.747955,0.002786,1
0.656835,0.047791,2
0.603413,0.028003,3
0.788111,0.042849,0
0.720305,0.004465,1
0.649112,0.029988,2
0.571548,0.003355,3
0.821155,0.04272,0
0.716521,0.04423,1
0.681407,0.019985,2
0.606912,0.008695,3
0.790262,0.007715,0
0.754721,0.037589,1
0.667679,0.01552,2
0.563778,0.006728,3
0.79608,0.043889,0
0.736194,0.044252,1
0.643458,0.038913,2
0.57292,0.045836,3
0.813013,0.009251,0
0.707685,0.017046,1
0.653237,0.010681,2
0.563899,0.022039,3
0.785608,0.014615,0
0.715779,0.037496,1
0.633646,0.034048,2
0.604591,0.042771,3
0.80503,0.04044,0
0.745002,0.035495,1
0.653574,0.04731,2
0.59256,0.034503,3
0.822038,0.010973,0
0.727181,0.043817,1
0.65555,0.041737,2
0.589756,0.019685,3
0.79431,0.026942,0
0.71862,0.034714,1
0.64866,0.026693,2
0.577174,0.037168,3
0.779102,0.039359,0
0.72631,0.024268,1
0.650855,0.029798,2
0.600294,0.037935,3
0.782635,0.017868,0
0.735901,0.02637,1
0.626048,0.040397,2
0.575818,0.038874,3
0.794022,0.039681,0
0.732505,0.018684,1
0.651292,0.022583,2
0.554826,0.045797,3
0.818481,0.024862,0
0.721554,0.006491,1
0.625769,0.036773,2
0.557287,0.027523,3
0.78889,0.039137,0
0.747385,0.007692,1
0.669454,0.032386,2
0.552932,0.040346,3
0.803165,0.043961,0
0.745813,0.01279,1
0.650119,0.011276,2
0.587489,0.002523,3
0.819698,0.041566,0
0.731287,0.034988,1
0.627205,0.028459,2
0.554644,0.008383,3
0.785049,0.040236,0
0.697737,0.014253,1
0.62501,0.0051,2
0.585823,0.035978,3
0.810768,0.014384,0
0.712676,0.015463,1
0.62432,0.022876,2
0.549832,0.017992,3
0.77455,0.045035,0
0.69301,0.009592,1
0.665379,0.027444,2
0.585232,0.04172,3
0.789705,0.023095,0
0.698794,0.026766,1
0.636964,0.022187,2
0.569815,0.041276,3
0.772461,0.018155,0
0.719817,0.035633,1
0.625055,0.040175,2
0.559363,0.015865,3
0.771751,0.017634,0
0.717177,0.038559,1
0.656031,0.006352,2
0.566195,0.007646,3
0.766345,0.008051,0
0.711552,0.027567,1
0.641044,0.023072,2
0.562441,0.022024,3
0.766297,0.019536,0
0.718442,0.018176,1
0.656948,0.02842,2
0.548311,0.034998,3
0.807542,0.001054,0
0.689219,0.010632,1
0.646937,0.01932,2
0.581072,0.007731,3
0.788291,0.026229,0
0.735306,0.049795,1
0.622763,0.001805,2
0.550336,0.047641,3
0.763284,0.005066,0
0.718803,0.038309,1
0.621341,0.042035,2
0.550471,0.028953,3
0.769874,0.044513,0
0.727957,0.002134,1
0.626461,0.04022,2
0.537385,0.016436,3
0.791586,0.021519,0
0.691144,0.04755,1
0.619702,0.028562,2
0.546957,0.017019,3
0.788937,0.041452,0
0.69448,0.029122,1
0.645672,0.004238,2
0.542446,0.04299,3
0.777988,0.025035,0
0.726413,0.008479,1
0.619862,0.0201,2
0.542256,0.025982,3
0.764017,0.012324,0
0.718815,0.049238,1
0.653454,0.03401,2
0.570672,0.04195,3
0.781388,0.03124,0
0.690619,0.038722,1
0.60704,0.034595,2
0.54322,0.019721,3
0.764576,0.012161,0
0.695487,0.007716,1
0.631706,0.000718,2
0.567285,0.006657,3
0.771663,0.043657,0
0.684018,0.036762,1
0.602002,0.02574,2
0.548689,0.011991,3
0.791488,0.035333,0
0.707782,0.033609,1
0.608256,0.015305,2
0.569114,0.017788,3
0.751373,0.00662,0
0.697655,0.020884,1
0.602282,0.046082,2
0.526931,0.013548,3
0.751415,0.024608,0
0.692667,0.027294,1
0.636259,0.012779,2
0.562435,0.026516,3
0.780026,0.031228,0
0.68508,0.008681,1
0.621499,0.00919,2
0.5646,0.009063,3
0.763086,0.022358,0
0.710606,0.048467,1
0.645095,0.045386,2
0.561186,0.015413,3
0.750923,0.035056,0
0.713872,0.004054,1
0.612657,0.017372,2
0.567033,0.032459,3
0.77896,0.029899,0
0.718218,0.029932,1
0.621641,0.031161,2
0.569789,0.035713,3
0.766937,0.030965,0
0.711094,0.031931,1
0.601901,0.025375,2
0.547454,0.004231,3
0.750354,0.005138,0
0.706748,0.012668,1
0.609344,0.033108,2
0.530273,0.007876,3
0.745528,0.029925,0
0.672957,0.013115,1
0.592485,0.040545,2
0.521695,0.011761,3
0.779362,0.000014,0
0.688942,0.040388,1
0.62561,0.022458,2
0.53106,0.007449,3
0.758165,0.047455,0
0.701987,0.038172,1
0.618865,0.007426,2
0.517483,0.030315,3
0.762981,0.042241,0
0.701228,0.034816,1
0.63714,0.01278,2
0.523152,0.044747,3
0.756834,0.012326,0
0.70193,0.044335,1
0.613367,0.026039,2
0.545075,0.046365,3
0.777237,0.002226,0
0.695864,0.018328,1
0.611474,0.017363,2
0.559192,0.01262,3
0.761911,0.035641,0
0.666166,0.044959,1
0.62206,0.023664,2
0.533629,0.023301,3
0.746574,0.043522,0
0.6654,0.032049,1
0.590536,0.024848,2
0.535031,0.021071,3
0.737431,0.005224,0
0.708147,0.00964,1
0.584754,0.041218,2
0.538581,0.022411,3
0.76235,0.031081,0
0.686647,0.017014,1
0.601789,0.007229,2
0.531702,0.034225,3
0.762554,0.015002,0
0.6606,0.027673,1
0.617143,0.034094,2
0.516369,0.017637,3
0.740065,0.02152,0
0.669048,0.019106,1
0.616785,0.043038,2
0.515089,0.028552,3
0.768098,0.042854,0
0.675377,0.04252,1
0.627403,0.003282,2
0.505419,0.019381,3
0.757819,0.029691,0
0.679018,0.044303,1
0.606796,0.032448,2
0.540739,0.036258,3
0.745172,0.021324,0
0.672327,0.000043,1
0.614783,0.0147,2
0.513744,0.025091,3
0.773307,0.003184,0
0.672609,0.023728,1
0.614542,0.016274,2
0.515791,0.030566,3
0.734192,0.030603,0
0.666945,0.00456,1
0.613888,0.012183,2
0.51466,0.03391,3
0.773496,0.049069,0
0.663429,0.028077,1
0.61557,0.00149,2
0.525385,0.005502,3
0.742124,0.020756,0
0.68143,0.030738,1
0.603402,0.004423,2
0.544098,0.042008,3
0.742266,0.017062,0
0.655763,0.041033,1
0.59724,0.00907,2
0.543338,0.024744,3
0.738914,0.015551,0
0.680935,0.045331,1
0.596109,0.00645,2
0.544498,0.045176,3
0.765208,0.04525,0
0.651206,0.037343,1
0.573728,0.04075,2
0.521315,0.030009,3
0.765238,0.021586,0
0.660591,0.009136,1
0.599171,0.041842,2
0.502418,0.020305,3
0.730604,0.023224,0
0.693666,0.037135,1
0.592186,0.024686,2
0.536273,0.049425,3
0.757297,0.021946,0
0.648199,0.034639,1
0.606545,0.003901,2
0.540787,0.038985,3
0.722101,0.012731,0
0.682629,0.04508,1
0.600818,0.031707,2
0.502714,0.022696,3
0.744815,0.046296,0
0.661583,0.02522,1
0.600741,0.003602,2
0.502645,0.03355,3
0.729097,0.023135,0
0.671413,0.025153,1
0.606208,0.029238,2
0.516101,0.045487,3
0.743925,0.045701,0
0.666313,0.009757,1
0.5796,0.010602,2
0.534588,0.003122,3
0.735615,0.021204,0
0.646516,0.015872,1
0.587337,0.017837,2
0.500449,0.032004,3
0.748413,0.005906,0
0.649037,0.044795,1
0.581207,0.019349,2
0.500385,0.028403,3
0.714485,0.024319,0
0.650523,0.044755,1
0.595159,0.022053,2
0.510491,0.025358,3
0.736557,0.035316,0
0.651005,0.003912,1
0.609723,0.044641,2
0.512436,0.002129,3
0.739383,0.049581,0
0.674406,0.04485,1
0.567884,0.027478,2
0.520591,0.013598,3
0.751788,0.004875,0
0.67266,0.038899,1
0.588621,0.020459,2
0.511363,0.029851,3
0.710087,0.028018,0
0.65918,0.010575,1
0.599218,0.016675,2
0.482149,0.01129,3
0.718452,0.00083,0
0.675228,0.037697,1
0.574527,0.047547,2
0.527848,0.004564,3
0.713483,0.020852,0
0.644045,0.002891,1
0.569196,0.018926,2
0.504773,0.001762,3
0.733334,0.032529,0
0.661521,0.016066,1
0.594775,0.00899,2
0.505131,0.038601,3
0.733011,0.034569,0
0.631406,0.029223,1
0.580189,0.004817,2
0.519276,0.032534,3
0.724174,0.036042,0
0.674482,0.035266,1
0.572294,0.014906,2
0.483106,0.016967,3
0.725327,0.046146,0
0.63398,0.046118,1
0.556329,0.047246,2
0.496621,0.038195,3
0.738037,0.048058,0
0.661618,0.048782,1
0.56665,0.016928,2
0.522001,0.014593,3
0.742093,0.030473,0
0.656474,0.024498,1
0.567209,0.023529,2
0.487338,0.018353,3
0.723598,0.008398,0
0.62914,0.017323,1
0.55673,0.048084,2
0.484091,0.012276,3
0.741425,0.023088,0
0.638752,0.046936,1
0.559427,0.019536,2
0.504902,0.026289,3
0.714684,0.006189,0
0.649525,0.021588,1
0.552373,0.025386,2
0.49237,0.004006,3
0.723617,0.026188,0
0.645441,0.014261,1
0.570496,0.035173,2
0.478572,0.020353,3
0.709116,0.01781,0
0.646392,0.040559,1
0.578562,0.042552,2
0.514001,0.049774,3
0.715154,0.035362,0
0.648723,0.018093,1
0.592436,0.016634,2
0.481933,0.018449,3
0.741065,0.003105,0
0.656314,0.001858,1
0.575108,0.005509,2
0.469489,0.01987,3
0.72947,0.043124,0
0.616674,0.005332,1
0.562242,0.0335,2
0.490934,0.032933,3
0.734241,0.002205,0
0.645482,0.046736,1
0.569175,0.028399,2
0.490672,0.013822,3
0.716725,0.037434,0
0.623754,0.021222,1
0.552936,0.017142,2
0.469319,0.044118,3
0.695986,0.012185,0
0.658502,0.035175,1
0.541579,0.006434,2
0.477201,0.039015,3
0.705245,0.013601,0
0.622965,0.043054,1
0.542533,0.000892,2
0.466074,0.048358,3
0.731799,0.002329,0
0.627136,0.039813,1
0.562069,0.021965,2
0.489868,0.04473,3
0.691779,0.049205,0
0.6597,0.008427,1
0.544006,0.025607,2
0.462617,0.000358,3
0.703729,0.027603,0
0.642707,0.023456,1
0.543594,0.022119,2
0.499922,0.006015,3
0.726558,0.007388,0
0.609094,0.040782,1
0.582618,0.015394,2
0.478471,0.023383,3
0.715813,0.035801,0
0.641233,0.024896,1
0.540408,0.031183,2
0.496866,0.046077,3
0.721108,0.049758,0
0.635172,0.004412,1
0.545049,0.039754,2
0.501796,0.04384,3
0.709036,0.038717,0
0.644712,0.011643,1
0.543801,0.020861,2
0.471125,0.001077,3
0.712816,0.0219,0
0.615274,0.034591,1
0.561857,0.043853,2
0.472423,0.025671,3
0.695041,0.026587,0
0.618131,0.025194,1
0.571898,0.024707,2
0.475266,0.045386,3
0.726603,0.000277,0
0.642946,0.005654,1
0.551771,0.00473,2
0.459391,0.032919,3
0.703875,0.049219,0
0.62682,0.021266,1
0.53165,0.031545,2
0.457567,0.037185,3
0.715247,0.040732,0
0.629866,0.027595,1
0.550037,0.046188,2
0.487824,0.038499,3
0.719339,0.007832,0
0.636579,0.040628,1
0.528173,0.033641,2
0.460249,0.020241,3
0.698046,0.008759,0
0.61669,0.019566,1
0.549513,0.037655,2
0.454247,0.006515,3
0.716086,0.032242,0
0.603806,0.010509,1
0.532511,0.00568,2
0.482611,0.01625,3
0.696627,0.024749,0
0.605268,0.025057,1
0.523423,0.04522,2
0.474165,0.029935,3
0.685944,0.042976,0
0.616007,0.020384,1
0.545357,0.009691,2
0.463412,0.00155,3
0.695975,0.002401,0
0.617716,0.012204,1
0.545538,0.025225,2
0.477697,0.044426,3
0.678027,0.005466,0
0.593332,0.020286,1
0.545041,0.034517,2
0.448026,0.031875,3
0.667241,0.000519,0
0.625105,0.035553,1
0.534346,0.036576,2
0.447419,0.010995,3
0.711206,0.028608,0
0.607281,0.016315,1
0.535539,0.03415,2
0.453889,0.025611,3
0.714902,0.01878,0
0.603014,0.005686,1
0.555265,0.042232,2
0.462936,0.02426,3
0.688702,0.043389,0
0.615257,0.049919,1
0.557246,0.019235,2
0.472271,0.040759,3
0.67737,0.041593,0
0.632456,0.047494,1
0.513302,0.006338,2
0.444332,0.020858,3
0.695512,0.018802,0
0.587101,0.025642,1
0.549849,0.044004,2
0.444803,0.013845,3
0.70852,0.013855,0
0.629917,0.033183,1
0.554738,0.038847,2
0.47217,0.014691,3
0.704746,0.003224,0
0.617637,0.043508,1
0.541858,0.028109,2
0.458421,0.016716,3
0.674866,0.028076,0
0.624226,0.012996,1
0.531661,0.013675,2
0.479901,0.001379,3
0.65973,0.017948,0
0.624828,0.010365,1
0.518951,0.044905,2
0.470761,0.042909,3
0.696651,0.009626,0
0.622263,0.000382,1
0.52698,0.004726,2
0.456193,0.007692,3
0.702417,0.01191,0
0.599755,0.017669,1
0.547041,0.022975,2
0.450872,0.049057,3
0.67636,0.010476,0
0.598921,0.036888,1
0.554505,0.045553,2
0.470384,0.047181,3
0.661475,0.045806,0
0.624398,0.009713,1
0.530529,0.027973,2
0.469058,0.030167,3
0.686517,0.015873,0
0.601131,0.017952,1
0.529339,0.044558,2
0.477203,0.04011,3
0.680539,0.028945,0
0.583639,0.03473,1
0.544948,0.013359,2
0.467536,0.005395,3
0.690624,0.042771,0
0.576681,0.040668,1
0.513161,0.042653,2
0.435006,0.007861,3
0.674425,0.03026,0
0.617399,0.046856,1
0.542265,0.001643,2
0.449255,0.013274,3
0.696805,0.030964,0
0.619995,0.0449,1
0.517305,0.015058,2
0.441448,0.007846,3
0.680602,0.042883,0
0.598683,0.025206,1
0.500562,0.010668,2
0.447673,0.036122,3
0.660326,0.003466,0
0.590116,0.021182,1
0.509448,0.030206,2
0.432566,0.038547,3
0.677444,0.005186,0
0.575792,0.040816,1
0.510932,0.01926,2
0.466965,0.01559,3
0.693729,0.018385,0
0.613302,0.019411,1
0.504931,0.001195,2
0.431848,0.007151,3
0.667398,0.016861,0
0.572932,0.017002,1
0.520232,0.035334,2
0.452259,0.040899,3
0.64973,0.015984,0
0.602436,0.013176,1
0.53338,0.047808,2
0.463245,0.043899,3
0.684729,0.018823,0
0.59042,0.015393,1
0.536575,0.033539,2
0.448011,0.046501,3
0.657579,0.024819,0
0.566383,0.011722,1
0.516958,0.011754,2
0.456738,0.014863,3
0.674045,0.005406,0
0.594494,0.000214,1
0.498486,0.040355,2
0.441193,0.010652,3
0.678413,0.026009,0
0.611229,0.006143,1
0.498614,0.021027,2
0.426514,0.028735,3
0.681229,0.025044,0
0.576101,0.019289,1
0.498299,0.009821,2
0.449186,0.042966,3
0.646142,0.008025,0
0.583085,0.038991,1
0.518625,0.031277,2
0.448796,0.03469,3
0.661673,0.047293,0
0.567957,0.001451,1
0.505463,0.002789,2
0.416145,0.028934,3
0.639065,0.041693,0
0.57465,0.030232,1
0.496357,0.044415,2
0.455565,0.037862,3
0.65193,0.035513,0
0.561976,0.025115,1
0.497862,0.012255,2
0.457828,0.033975,3
0.642982,0.032759,0
0.599231,0.002325,1
0.485376,0.019078,2
0.429445,0.001933,3
0.649033,0.0012,0
0.5602,0.0252,1
0.485215,0.037208,2
0.436723,0.028605,3
0.642587,0.041365,0
0.605015,0.043781,1
0.515514,0.016941,2
0.432901,0.023932,3
0.635588,0.044696,0
0.601435,0.046133,1
0.498347,0.043455,2
0.436616,0.048145,3
0.677194,0.002516,0
0.582029,0.008889,1
0.511825,0.020859,2
0.420628,0.018678,3
0.636929,0.02716,0
0.560402,0.009759,1
0.526713,0.009389,2
0.417958,0.008039,3
0.644005,0.028433,0
0.601126,0.028543,1
0.486733,0.019934,2
0.447379,0.028422,3
0.650733,0.041361,0
0.58184,0.009436,1
0.490176,0.033916,2
0.448261,0.025428,3
0.660762,0.010161,0
0.57438,0.019947,1
0.479644,0.020122,2
0.412503,0.015772,3
0.654845,0.029879,0
0.566871,0.029306,1
0.474629,0.005934,2
0.415453,0.048423,3
0.631453,0.031894,0
0.54962,0.03092,1
0.518882,0.043128,2
0.444687,0.014918,3
0.631023,0.007147,0
0.595093,0.030033,1
0.492981,0.030935,2
0.418857,0.01955,3
0.63354,0.00076,0
0.546784,0.022804,1
0.482439,0.008008,2
0.42078,0.038146,3
0.660955,0.028331,0
0.547277,0.026531,1
0.514046,0.040899,2
0.441414,0.021566,3
0.650428,0.00886,0
0.580041,0.013559,1
0.478385,0.042793,2
0.433017,0.016702,3
0.645393,0.001716,0
0.565927,0.034247,1
0.469556,0.01176,2
0.402519,0.014444,3
0.621483,0.011659,0
0.574578,0.046261,1
0.480655,0.043004,2
0.411089,0.013367,3
0.619601,0.038981,0
0.585132,0.005568,1
0.50079,0.023815,2
0.41823,0.048902,3
0.650373,0.040484,0
0.58712,0.013704,1
0.504387,0.009366,2
0.421999,0.023936,3
0.616774,0.027828,0
0.561388,0.020675,1
0.475675,0.017144,2
0.402786,0.029984,3
0.627101,0.04404,0
0.552721,0.013378,1
0.475963,0.034103,2
0.431498,0.01094,3
0.633369,0.013788,0
0.585685,0.024415,1
0.503283,0.041193,2
0.3938,0.043749,3
0.65477,0.046082,0
0.537717,0.046317,1
0.47549,0.03722,2
0.421666,0.004548,3
0.6571,0.013483,0
0.54492,0.03782,1
0.483578,0.027012,2
0.422872,0.048444,3
0.63971,0.003868,0
0.538704,0.017628,1
0.497819,0.036686,2
0.420382,0.048619,3
0.611451,0.03433,0
0.55432,0.000429,1
0.491351,0.009862,2
0.408533,0.001551,3
0.609728,0.039823,0
0.565158,0.008846,1
0.485679,0.045436,2
0.389218,0.041141,3
0.639687,0.019786,0
0.575444,0.004256,1
0.489515,0.003867,2
0.399588,0.031319,3
0.654709,0.009315,0
0.558669,0.010827,1
0.470767,0.026514,2
0.399045,0.01113,3
0.605184,0.029831,0
0.532796,0.039402,1
0.470292,0.014517,2
0.428173,0.030131,3
0.611582,0.045316,0
0.571263,0.04722,1
0.484376,0.030155,2
0.394472,0.039008,3
0.639267,0.020837,0
0.574147,0.046498,1
0.468319,0.014526,2
0.384554,0.036851,3
0.601584,0.017569,0
0.559623,0.039853,1
0.492122,0.033703,2
0.411663,0.017719,3
0.635465,0.002119,0
0.545731,0.008474,1
0.451609,0.002251,2
0.384551,0.044044,3
0.625018,0.02429,0
0.546092,0.016044,1
0.469666,0.042091,2
0.423888,0.036901,3
0.637267,0.020177,0
0.545094,0.043296,1
0.455837,0.029944,2
0.38618,0.030091,3
0.599057,0.03849,0
0.54684,0.048408,1
0.476891,0.031987,2
0.376703,0.036798,3
0.616113,0.01493,0
0.552967,0.045322,1
0.484957,0.000147,2
0.408987,0.002403,3
0.59503,0.011378,0
0.537905,0.032582,1
0.493295,0.024272,2
0.38885,0.034621,3
0.64194,0.035583,0
0.535559,0.012788,1
0.461538,0.00669,2
0.378284,0.020343,3
0.596619,0.01875,0
0.521872,0.011013,1
0.483,0.003594,2
0.379787,0.016588,3
0.594802,0.032708,0
0.54491,0.028245,1
0.46794,0.003807,2
0.393763,0.00175,3
0.636288,0.011811,0
0.553558,0.012869,1
0.460665,0.019412,2
0.414407,0.003822,3
0.622233,0.036076,0
0.532311,0.019621,1
0.465937,0.00689,2
0.370063,0.020213,3
0.622659,0.004595,0
0.545204,0.017507,1
0.447229,0.048055,2
0.369089,0.032073,3
0.61084,0.003833,0
0.537473,0.014961,1
0.486325,0.033183,2
